id,eventID,sensorId,time,ax,ay,az
149,5,E0:5B:41:FE:20:24,1574183167705,0.04628222889862,0.0327299740277534,0.998392059307524
150,5,E0:5B:41:FE:20:24,1574183166631,0.0443715220780677,0.0343521461249556,0.998424307639335
151,5,E0:5B:41:FE:20:24,1574183165649,0.0442834889829461,0.0333428622930418,0.998462431009602
152,5,E0:5B:41:FE:20:24,1574183164643,0.0427580626713633,0.0165557132904364,0.998948275154443
153,5,E0:5B:41:FE:20:24,1574183163661,0.0447248300012746,0.0352338050300739,0.998377818545895
154,5,E0:5B:41:FE:20:24,1574183162680,0.0453848947631527,0.0148674655258604,0.998858933882145
155,5,E0:5B:41:FE:20:24,1574183161683,0.0456970199362566,0.0161436765586776,0.998824891598179
156,5,E0:5B:41:FE:20:24,1574183160738,0.0445959801066195,0.0162283366004031,0.998873285081503
157,5,E0:5B:41:FE:20:24,1574183159667,0.0450717508848692,0.0148502300603326,0.998873369321321
158,5,E0:5B:41:FE:20:24,1574183158649,0.0444589516822762,0.0338983209307678,0.998435929568537
159,5,E0:5B:41:FE:20:24,1574183157670,0.0431901257964873,0.0341176437504796,0.998484150809916
160,5,E0:5B:41:FE:20:24,1574183156700,0.044485614530765,0.0332991734499294,0.998454903912726
161,5,E0:5B:41:FE:20:24,1574183155619,0.0444323981661387,0.0334519779296791,0.998452165687369
162,5,E0:5B:41:FE:20:24,1574183154649,0.0443016087942013,0.0158311224509538,0.998892758518245
163,5,E0:5B:41:FE:20:24,1574183153624,0.0467249983527484,0.01496761785673,0.998795647239529
164,5,E0:5B:41:FE:20:24,1574183152683,0.0457862321398661,0.016305638226448,0.998818175199301
165,5,E0:5B:41:FE:20:24,1574183151627,0.0453940843329346,0.0334277354543386,0.99840971730546
166,5,E0:5B:41:FE:20:24,1574183150634,0.0432965060922472,0.0334621964488754,0.998501724569878
167,6,E0:5B:41:FE:20:24,1574183533302,0.0839714324486334,-0.00906074727029327,0.996426967414787
168,6,E0:5B:41:FE:20:24,1574183532331,0.0832056818936394,-0.0232352840233408,0.996261479771736
169,6,E0:5B:41:FE:20:24,1574183531415,0.0661715761067644,-0.0238373984794053,0.997523483908665
170,6,E0:5B:41:FE:20:24,1574183530299,0.0636723474372102,-0.0230955809341384,0.997703576375844
171,6,E0:5B:41:FE:20:24,1574183529320,0.0641276152794045,-0.0227384771309442,0.997682620183564
172,6,E0:5B:41:FE:20:24,1574183528267,0.0651673476559341,-0.00971121259186469,0.997827093814097
173,6,E0:5B:41:FE:20:24,1574183527376,0.0826418141955948,-0.00878626375885368,0.996540582272303
174,6,E0:5B:41:FE:20:24,1574183526329,0.0635272433403715,-0.00905709694210116,0.997939005324752
175,6,E0:5B:41:FE:20:24,1574183525279,0.0851163661400354,-0.00964309284063845,0.996324352294765
176,6,E0:5B:41:FE:20:24,1574183524265,0.0662366599991416,-0.0209510849899053,0.9975839598299
177,6,E0:5B:41:FE:20:24,1574183523274,0.0824236418578802,-0.0224212688825145,0.99634513596674
178,6,E0:5B:41:FE:20:24,1574183522295,0.0831858880454896,-0.0223213303335791,0.996284028900505
179,6,E0:5B:41:FE:20:24,1574183521261,0.0643611324611248,-0.020049003564279,0.997725253807079
180,6,E0:5B:41:FE:20:24,1574183520256,0.0639761186856801,-0.0226023413320666,0.997695439703031
181,6,E0:5B:41:FE:20:24,1574183519301,0.0841837880023678,-0.0243313266714726,0.996153139020291
182,7,E0:5B:41:FE:20:24,1574183539452,0.0842287358967625,-0.0227469579968109,0.996186777643191
183,7,E0:5B:41:FE:20:24,1574183538312,0.0847848254828726,-0.0233317640050612,0.996126077440125
184,7,E0:5B:41:FE:20:24,1574183537273,0.0818808355888575,-0.0243601862888969,0.996344373240117
185,7,E0:5B:41:FE:20:24,1574183536294,0.0847181145016457,-0.0238715667202187,0.996118963466517
186,7,E0:5B:41:FE:20:24,1574183535388,0.0840659525586444,-0.0235639412474988,0.996181537819936
187,7,E0:5B:41:FE:20:24,1574183534270,0.0843734187539522,-0.0230688652484371,0.996167131391073
188,7,E0:5B:41:FE:20:24,1574183533302,0.0839714324486334,-0.00906074727029327,0.996426967414787
189,7,E0:5B:41:FE:20:24,1574183532331,0.0832056818936394,-0.0232352840233408,0.996261479771736
190,7,E0:5B:41:FE:20:24,1574183531415,0.0661715761067644,-0.0238373984794053,0.997523483908665
191,7,E0:5B:41:FE:20:24,1574183530299,0.0636723474372102,-0.0230955809341384,0.997703576375844
192,7,E0:5B:41:FE:20:24,1574183529320,0.0641276152794045,-0.0227384771309442,0.997682620183564
193,7,E0:5B:41:FE:20:24,1574183528267,0.0651673476559341,-0.00971121259186469,0.997827093814097
194,7,E0:5B:41:FE:20:24,1574183527376,0.0826418141955948,-0.00878626375885368,0.996540582272303
195,7,E0:5B:41:FE:20:24,1574183526329,0.0635272433403715,-0.00905709694210116,0.997939005324752
196,7,E0:5B:41:FE:20:24,1574183525279,0.0851163661400354,-0.00964309284063845,0.996324352294765
197,7,E0:5B:41:FE:20:24,1574183524265,0.0662366599991416,-0.0209510849899053,0.9975839598299
198,7,E0:5B:41:FE:20:24,1574183523274,0.0824236418578802,-0.0224212688825145,0.99634513596674
199,7,E0:5B:41:FE:20:24,1574183522295,0.0831858880454896,-0.0223213303335791,0.996284028900505
200,7,E0:5B:41:FE:20:24,1574183521261,0.0643611324611248,-0.020049003564279,0.997725253807079
201,7,E0:5B:41:FE:20:24,1574183520256,0.0639761186856801,-0.0226023413320666,0.997695439703031
202,7,E0:5B:41:FE:20:24,1574183519301,0.0841837880023678,-0.0243313266714726,0.996153139020291
203,8,E0:5B:41:FE:20:24,1574183553322,0.0831473690319083,-0.0243202871134678,0.996240452229174
204,8,E0:5B:41:FE:20:24,1574183552269,0.083021933628934,-0.0238115055040041,0.996263203547208
205,8,E0:5B:41:FE:20:24,1574183551363,0.08228895022403,-0.0211454577975062,0.996384162000561
206,8,E0:5B:41:FE:20:24,1574183550317,0.0838746401631521,-0.00840019157931417,0.996440907188646
207,8,E0:5B:41:FE:20:24,1574183549270,0.0827170419591573,-0.0235425427114525,0.996294956151142
208,8,E0:5B:41:FE:20:24,1574183548293,0.0817969810408815,-0.0237351614252792,0.996366346282688
209,8,E0:5B:41:FE:20:24,1574183547460,0.083168850419399,-0.00866076849696651,0.996497834121559
210,8,E0:5B:41:FE:20:24,1574183546269,0.0834327819738714,-0.0239471191008974,0.996225630255952
211,8,E0:5B:41:FE:20:24,1574183545284,0.0857396180011734,-0.0248125258154911,0.996008562446964
212,8,E0:5B:41:FE:20:24,1574183544307,0.0825884239006054,-0.00917649154451171,0.996541491479681
213,8,E0:5B:41:FE:20:24,1574183543257,0.0821977016669494,-0.0113244511584497,0.996551701943573
214,8,E0:5B:41:FE:20:24,1574183542298,0.0835797120916514,-0.0243349466608314,0.996203915921681
215,8,E0:5B:41:FE:20:24,1574183541322,0.0850517078201908,-0.0086999456854241,0.996338555884464
216,8,E0:5B:41:FE:20:24,1574183540273,0.0834327819738714,-0.0239471191008974,0.996225630255952
217,8,E0:5B:41:FE:20:24,1574183539452,0.0842287358967625,-0.0227469579968109,0.996186777643191
218,8,E0:5B:41:FE:20:24,1574183538312,0.0847848254828726,-0.0233317640050612,0.996126077440125
219,8,E0:5B:41:FE:20:24,1574183537273,0.0818808355888575,-0.0243601862888969,0.996344373240117
220,8,E0:5B:41:FE:20:24,1574183536294,0.0847181145016457,-0.0238715667202187,0.996118963466517
221,8,E0:5B:41:FE:20:24,1574183535388,0.0840659525586444,-0.0235639412474988,0.996181537819936
222,8,E0:5B:41:FE:20:24,1574183534270,0.0843734187539522,-0.0230688652484371,0.996167131391073
223,8,E0:5B:41:FE:20:24,1574183533302,0.0839714324486334,-0.00906074727029327,0.996426967414787
224,8,E0:5B:41:FE:20:24,1574183532331,0.0832056818936394,-0.0232352840233408,0.996261479771736
225,8,E0:5B:41:FE:20:24,1574183531415,0.0661715761067644,-0.0238373984794053,0.997523483908665
226,8,E0:5B:41:FE:20:24,1574183530299,0.0636723474372102,-0.0230955809341384,0.997703576375844
227,8,E0:5B:41:FE:20:24,1574183529320,0.0641276152794045,-0.0227384771309442,0.997682620183564
228,8,E0:5B:41:FE:20:24,1574183528267,0.0651673476559341,-0.00971121259186469,0.997827093814097
229,8,E0:5B:41:FE:20:24,1574183527376,0.0826418141955948,-0.00878626375885368,0.996540582272303
230,8,E0:5B:41:FE:20:24,1574183526329,0.0635272433403715,-0.00905709694210116,0.997939005324752
231,8,E0:5B:41:FE:20:24,1574183525279,0.0851163661400354,-0.00964309284063845,0.996324352294765
232,8,E0:5B:41:FE:20:24,1574183524265,0.0662366599991416,-0.0209510849899053,0.9975839598299
233,8,E0:5B:41:FE:20:24,1574183523274,0.0824236418578802,-0.0224212688825145,0.99634513596674
234,8,E0:5B:41:FE:20:24,1574183522295,0.0831858880454896,-0.0223213303335791,0.996284028900505
235,8,E0:5B:41:FE:20:24,1574183521261,0.0643611324611248,-0.020049003564279,0.997725253807079
236,8,E0:5B:41:FE:20:24,1574183520256,0.0639761186856801,-0.0226023413320666,0.997695439703031
237,8,E0:5B:41:FE:20:24,1574183519301,0.0841837880023678,-0.0243313266714726,0.996153139020291
238,9,E0:5B:41:FE:20:24,1574183555266,0.0632203595851224,-0.0228946158168345,0.997736950654093
239,9,E0:5B:41:FE:20:24,1574183554373,0.0872826319996374,-0.0236039212837058,0.995903909547125
240,9,E0:5B:41:FE:20:24,1574183553322,0.0831473690319083,-0.0243202871134678,0.996240452229174
241,9,E0:5B:41:FE:20:24,1574183552269,0.083021933628934,-0.0238115055040041,0.996263203547208
242,9,E0:5B:41:FE:20:24,1574183551363,0.08228895022403,-0.0211454577975062,0.996384162000561
243,9,E0:5B:41:FE:20:24,1574183550317,0.0838746401631521,-0.00840019157931417,0.996440907188646
244,9,E0:5B:41:FE:20:24,1574183549270,0.0827170419591573,-0.0235425427114525,0.996294956151142
245,9,E0:5B:41:FE:20:24,1574183548293,0.0817969810408815,-0.0237351614252792,0.996366346282688
246,9,E0:5B:41:FE:20:24,1574183547460,0.083168850419399,-0.00866076849696651,0.996497834121559
247,9,E0:5B:41:FE:20:24,1574183546269,0.0834327819738714,-0.0239471191008974,0.996225630255952
248,9,E0:5B:41:FE:20:24,1574183545284,0.0857396180011734,-0.0248125258154911,0.996008562446964
249,9,E0:5B:41:FE:20:24,1574183544307,0.0825884239006054,-0.00917649154451171,0.996541491479681
250,9,E0:5B:41:FE:20:24,1574183543257,0.0821977016669494,-0.0113244511584497,0.996551701943573
251,9,E0:5B:41:FE:20:24,1574183542298,0.0835797120916514,-0.0243349466608314,0.996203915921681
252,9,E0:5B:41:FE:20:24,1574183541322,0.0850517078201908,-0.0086999456854241,0.996338555884464
253,9,E0:5B:41:FE:20:24,1574183540273,0.0834327819738714,-0.0239471191008974,0.996225630255952
254,9,E0:5B:41:FE:20:24,1574183539452,0.0842287358967625,-0.0227469579968109,0.996186777643191
255,9,E0:5B:41:FE:20:24,1574183538312,0.0847848254828726,-0.0233317640050612,0.996126077440125
256,9,E0:5B:41:FE:20:24,1574183537273,0.0818808355888575,-0.0243601862888969,0.996344373240117
257,9,E0:5B:41:FE:20:24,1574183536294,0.0847181145016457,-0.0238715667202187,0.996118963466517
258,9,E0:5B:41:FE:20:24,1574183535388,0.0840659525586444,-0.0235639412474988,0.996181537819936
259,9,E0:5B:41:FE:20:24,1574183534270,0.0843734187539522,-0.0230688652484371,0.996167131391073
260,9,E0:5B:41:FE:20:24,1574183533302,0.0839714324486334,-0.00906074727029327,0.996426967414787
261,9,E0:5B:41:FE:20:24,1574183532331,0.0832056818936394,-0.0232352840233408,0.996261479771736
262,9,E0:5B:41:FE:20:24,1574183531415,0.0661715761067644,-0.0238373984794053,0.997523483908665
263,9,E0:5B:41:FE:20:24,1574183530299,0.0636723474372102,-0.0230955809341384,0.997703576375844
264,9,E0:5B:41:FE:20:24,1574183529320,0.0641276152794045,-0.0227384771309442,0.997682620183564
265,9,E0:5B:41:FE:20:24,1574183528267,0.0651673476559341,-0.00971121259186469,0.997827093814097
266,9,E0:5B:41:FE:20:24,1574183527376,0.0826418141955948,-0.00878626375885368,0.996540582272303
267,9,E0:5B:41:FE:20:24,1574183526329,0.0635272433403715,-0.00905709694210116,0.997939005324752
268,9,E0:5B:41:FE:20:24,1574183525279,0.0851163661400354,-0.00964309284063845,0.996324352294765
269,9,E0:5B:41:FE:20:24,1574183524265,0.0662366599991416,-0.0209510849899053,0.9975839598299
270,9,E0:5B:41:FE:20:24,1574183523274,0.0824236418578802,-0.0224212688825145,0.99634513596674
271,9,E0:5B:41:FE:20:24,1574183522295,0.0831858880454896,-0.0223213303335791,0.996284028900505
272,9,E0:5B:41:FE:20:24,1574183521261,0.0643611324611248,-0.020049003564279,0.997725253807079
